VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2017-01-01 06:58:57,2017-01-01 07:06:15,1,1.92,1,N,43,90,2,7.5,0,0.5,0,0,0.3,8.3
2,2017-01-01 06:58:58,2017-01-01 07:01:37,2,1.31,1,N,249,90,1,5.5,0,0.5,1.26,0,0.3,7.56
2,2017-01-01 06:58:59,2017-01-01 07:23:51,1,16.66,1,N,13,138,1,45,0,0.5,0,5.54,0.3,51.34
2,2017-01-01 06:58:59,2017-01-01 07:13:34,1,14.00,1,N,132,194,2,38,0,0.5,0,0,0.3,38.8
2,2017-01-01 06:58:59,2017-01-01 07:20:33,1,6.46,1,N,48,80,1,22.5,0,0.5,4,0,0.3,27.3
1,2017-01-01 06:59:03,2017-01-01 07:04:26,2,1.70,1,N,112,217,2,7,0,0.5,0,0,0.3,7.8
2,2017-01-01 06:59:03,2017-01-01 07:00:56,3,.73,1,N,141,141,2,4,0,0.5,0,0,0.3,4.8
2,2017-01-01 06:59:03,2017-01-01 06:59:06,1,.00,2,N,264,143,1,52,0,0.5,10.56,0,0.3,63.36
1,2017-01-01 06:59:04,2017-01-01 07:05:42,1,1.60,1,N,79,170,2,7.5,0,0.5,0,0,0.3,8.3
2,2017-01-01 06:59:04,2017-01-01 07:10:57,1,4.51,1,N,65,68,1,15,0,0.5,3.16,0,0.3,18.96
1,2017-01-01 06:59:05,2017-01-01 07:01:10,1,.80,1,N,107,137,2,4.5,0,0.5,0,0,0.3,5.3
1,2017-01-01 06:59:05,2017-01-01 07:10:28,1,3.60,1,N,264,264,2,12.5,0,0.5,0,0,0.3,13.3
1,2017-01-01 06:59:05,2017-01-01 07:31:23,1,9.80,1,N,36,132,2,33.5,0,0.5,0,0,0.3,34.3
2,2017-01-01 06:59:05,2017-01-01 07:09:19,1,4.12,1,N,48,137,2,13,0,0.5,0,0,0.3,13.8
2,2017-01-01 06:59:08,2017-01-01 07:03:07,1,.72,1,N,141,140,2,5,0,0.5,0,0,0.3,5.8
1,2017-01-01 06:59:09,2017-01-01 07:03:02,1,.70,1,N,239,238,1,5,0,0.5,1.15,0,0.3,6.95
2,2017-01-01 06:59:09,2017-01-01 07:09:18,1,6.01,1,N,87,140,1,17.5,0,0.5,3.66,0,0.3,21.96
2,2017-01-01 06:59:10,2017-01-01 07:25:05,3,18.24,5,N,230,1,2,75,0,0.5,0,16.38,0.3,92.18
2,2017-01-01 06:59:12,2017-01-01 07:16:52,6,6.07,1,N,68,80,2,21,0,0.5,0,0,0.3,21.8
2,2017-01-01 06:59:13,2017-01-01 07:24:16,2,19.35,2,N,132,263,2,52,0,0.5,0,5.54,0.3,58.34
2,2017-01-01 06:59:13,2017-01-01 07:13:57,1,3.43,1,N,181,188,1,14,0,0.5,0,0,0.3,14.8
1,2017-01-01 06:59:14,2017-01-01 07:10:55,2,4.70,1,N,107,75,1,14,0,0.5,2.95,0,0.3,17.75
2,2017-01-01 06:59:15,2017-01-01 07:27:48,2,18.10,1,N,132,89,2,49,0,0.5,0,0,0.3,49.8
2,2017-01-01 06:59:15,2017-01-01 07:08:34,1,1.95,1,N,264,264,2,9.5,0,0.5,0,0,0.3,10.3
2,2017-01-01 06:59:16,2017-01-01 07:04:23,6,1.83,1,N,43,140,1,7.5,0,0.5,2,0,0.3,10.3
1,2017-01-01 06:59:17,2017-01-01 07:07:06,1,2.30,1,N,43,246,2,9,0,0.5,0,0,0.3,9.8
1,2017-01-01 06:59:17,2017-01-01 07:06:34,1,1.70,1,N,142,48,2,8,0,0.5,0,0,0.3,8.8
2,2017-01-01 06:59:17,2017-01-01 07:07:03,1,3.67,1,N,141,79,1,12,0,0.5,1,0,0.3,13.8
2,2017-01-01 06:59:18,2017-01-01 07:19:13,1,6.84,1,N,144,263,1,22.5,0,0.5,1.7,0,0.3,25
2,2017-01-01 06:59:18,2017-01-01 07:07:11,1,2.85,1,N,132,132,2,10,0,0.5,0,0,0.3,10.8
1,2017-01-01 06:59:19,2017-01-01 07:00:43,1,.10,1,N,262,262,1,3,0,0.5,1.1,0,0.3,4.9
2,2017-01-01 06:59:19,2017-01-01 07:09:45,1,2.92,1,N,186,238,2,11,0,0.5,0,0,0.3,11.8
2,2017-01-01 06:59:21,2017-01-01 07:14:39,1,5.19,1,N,260,263,2,16.5,0,0.5,0,0,0.3,17.3
2,2017-01-01 06:59:23,2017-01-01 07:33:31,5,15.46,1,N,116,89,1,43.5,0,0.5,9.97,5.54,0.3,59.81
2,2017-01-01 06:59:24,2017-01-01 07:08:18,1,2.16,1,N,48,137,2,9.5,0,0.5,0,0,0.3,10.3
2,2017-01-01 06:59:25,2017-01-01 07:14:46,1,3.53,1,N,229,158,2,14,0,0.5,0,0,0.3,14.8
2,2017-01-01 06:59:26,2017-01-01 07:06:44,1,1.78,1,N,79,186,1,8,0,0.5,1.76,0,0.3,10.56
2,2017-01-01 06:59:28,2017-01-01 07:07:58,1,3.59,1,N,25,80,2,12.5,0,0.5,0,0,0.3,13.3
2,2017-01-01 06:59:28,2017-01-01 07:12:41,1,3.64,1,N,163,41,1,13.5,0,0.5,3.58,0,0.3,17.88
1,2017-01-01 06:59:30,2017-01-01 07:19:34,1,6.90,1,N,163,255,1,22,0,0.5,4,0,0.3,26.8
2,2017-01-01 06:59:30,2017-01-01 07:12:36,6,3.32,1,N,24,141,2,12.5,0,0.5,0,0,0.3,13.3
2,2017-01-01 06:59:30,2017-01-01 07:09:58,1,4.55,1,N,146,138,2,14.5,0,0.5,0,0,0.3,15.3
2,2017-01-01 06:59:30,2017-01-01 07:02:54,6,1.12,1,N,68,100,2,5.5,0,0.5,0,0,0.3,6.3
2,2017-01-01 06:59:31,2017-01-01 07:04:22,1,.79,1,N,50,163,1,5,0,0.5,1.45,0,0.3,7.25
2,2017-01-01 06:59:35,2017-01-01 07:24:46,3,17.08,2,N,186,132,1,52,0,0.5,8,5.54,0.3,66.34
1,2017-01-01 06:59:36,2017-01-01 07:08:45,1,2.40,1,N,107,158,1,9.5,0,0.5,1,0,0.3,11.3
2,2017-01-01 06:59:36,2017-01-01 07:09:42,1,4.46,1,N,146,138,2,15,0,0.5,0,0,0.3,15.8
2,2017-01-01 06:59:37,2017-01-01 07:04:42,1,.70,1,N,162,230,2,5.5,0,0.5,0,0,0.3,6.3
2,2017-01-01 06:59:37,2017-01-01 07:15:24,1,10.85,1,N,106,160,1,30,0,0.5,7.7,0,0.3,38.5
2,2017-01-01 06:59:39,2017-01-01 07:11:05,3,3.54,1,N,87,68,2,12.5,0,0.5,0,0,0.3,13.3
2,2017-01-01 06:59:39,2017-01-01 07:03:50,1,.81,1,N,186,230,2,5,0,0.5,0,0,0.3,5.8
1,2017-01-01 06:59:40,2017-01-01 07:07:26,1,2.20,1,N,140,48,1,9,0,0.5,2.45,0,0.3,12.25
2,2017-01-01 06:59:40,2017-01-01 07:18:53,1,12.14,1,N,164,138,2,33.5,0,0.5,0,5.54,0.3,39.84
1,2017-01-01 06:59:42,2017-01-01 07:03:02,1,1.40,1,N,237,75,1,6,0,0.5,2,0,0.3,8.8
1,2017-01-01 06:59:42,2017-01-01 07:23:19,2,18.70,2,N,262,132,1,52,0,0.5,6,5.54,0.3,64.34
1,2017-01-01 06:59:44,2017-01-01 07:19:58,2,2.50,1,N,186,79,1,15,0,0.5,4.7,0,0.3,20.5
1,2017-01-01 06:59:44,2017-01-01 07:10:00,1,3.70,1,N,75,170,2,12.5,0,0.5,0,0,0.3,13.3
1,2017-01-01 06:59:45,2017-01-01 07:18:19,1,6.90,1,N,140,138,2,22,0,0.5,0,0,0.3,22.8
1,2017-01-01 06:59:45,2017-01-01 07:16:55,1,8.90,1,N,163,138,2,26.5,0,0.5,0,0,0.3,27.3
1,2017-01-01 06:59:46,2017-01-01 07:14:16,1,4.60,1,N,48,261,2,15,0,0.5,0,0,0.3,15.8
2,2017-01-01 06:59:46,2017-01-01 07:02:55,3,.90,1,N,237,229,1,5,0,0.5,0,0,0.3,5.8
2,2017-01-01 06:59:47,2017-01-01 07:13:41,2,3.45,1,N,90,140,1,13.5,0,0.5,2.86,0,0.3,17.16
2,2017-01-01 06:59:48,2017-01-01 07:11:31,1,4.56,1,N,79,112,2,15.5,0,0.5,0,0,0.3,16.3
1,2017-01-01 06:59:51,2017-01-01 07:14:45,1,4.00,1,N,249,140,2,15,0,0.5,0,0,0.3,15.8
2,2017-01-01 06:59:51,2017-01-01 07:29:20,1,16.54,1,N,132,265,2,47,0,0.5,0,0,0.3,47.8
2,2017-01-01 06:59:51,2017-01-01 07:03:26,1,.75,1,N,161,100,2,5,0,0.5,0,0,0.3,5.8
2,2017-01-01 06:59:51,2017-01-01 07:07:29,1,1.48,1,N,186,163,2,7.5,0,0.5,0,0,0.3,8.3
1,2017-01-01 06:59:53,2017-01-01 07:27:41,3,18.70,2,N,75,132,1,52,0,0.5,14.55,5.54,0.3,72.89
2,2017-01-01 06:59:53,2017-01-01 07:09:04,1,5.24,1,N,74,78,1,16.5,0,0.5,3.46,0,0.3,20.76
2,2017-01-01 06:59:53,2017-01-01 07:08:45,1,2.39,1,N,90,45,2,9.5,0,0.5,0,0,0.3,10.3
2,2017-01-01 06:59:53,2017-01-01 07:05:53,2,1.63,1,N,249,209,1,7,0,0.5,1,0,0.3,8.8
2,2017-01-01 06:59:54,2017-01-01 07:04:22,5,1.10,1,N,237,229,1,5.5,0,0.5,1.26,0,0.3,7.56
1,2017-01-01 06:59:55,2017-01-01 07:04:27,1,1.80,1,N,79,162,2,7,0,0.5,0,0,0.3,7.8
2,2017-01-01 06:59:55,2017-01-01 07:14:36,1,5.79,1,N,79,7,2,18,0,0.5,0,0,0.3,18.8
1,2017-01-01 06:59:57,2017-01-01 07:24:53,1,12.50,1,N,230,138,1,36.5,0,0.5,10.7,5.54,0.3,53.54
1,2017-01-01 06:59:59,2017-01-01 07:07:44,1,1.50,1,N,48,237,2,8,0,0.5,0,0,0.3,8.8
1,2017-01-01 06:59:59,2017-01-01 07:14:36,3,4.20,1,N,79,80,2,15.5,0,0.5,0,0,0.3,16.3
1,2017-01-01 06:59:59,2017-01-01 07:06:49,1,2.00,1,N,48,186,2,8.5,0,0.5,0,0,0.3,9.3
1,2017-01-01 07:00:00,2017-01-01 07:01:22,1,.50,1,N,239,238,1,3.5,0,0.5,0.85,0,0.3,5.15
1,2017-01-01 07:00:00,2017-01-01 07:04:53,1,1.90,1,N,68,48,2,8,0,0.5,0,0,0.3,8.8
2,2017-01-01 07:00:00,2017-01-01 07:03:19,1,.85,1,N,237,236,2,5,0,0.5,0,0,0.3,5.8
2,2017-01-01 07:00:00,2017-01-01 07:06:06,3,1.78,1,N,48,239,1,7.5,0,0.5,1.66,0,0.3,9.96
1,2017-01-01 07:00:01,2017-01-01 07:04:09,1,.70,1,N,163,163,2,5,0,0.5,0,0,0.3,5.8
2,2017-01-01 07:00:03,2017-01-01 07:08:14,2,1.60,1,N,140,142,2,8,0,0.5,0,0,0.3,8.8
2,2017-01-01 07:00:03,2017-01-01 07:18:40,4,5.94,1,N,186,225,2,19.5,0,0.5,0,0,0.3,20.3
1,2017-01-01 07:00:08,2017-01-01 07:11:57,2,3.70,1,N,261,256,2,13.5,0,0.5,0,0,0.3,14.3
1,2017-01-01 07:00:08,2017-01-01 07:04:31,1,1.40,1,N,237,162,2,6,0,0.5,0,0,0.3,6.8
2,2017-01-01 07:00:08,2017-01-01 07:00:23,5,.14,1,N,17,17,2,2.5,0,0.5,0,0,0.3,3.3
1,2017-01-01 07:00:10,2017-01-01 07:05:37,2,1.40,1,N,236,74,1,6.5,0,0.5,1.45,0,0.3,8.75
2,2017-01-01 07:00:11,2017-01-01 07:03:50,1,1.16,1,N,238,166,1,5.5,0,0.5,1.26,0,0.3,7.56
2,2017-01-01 07:00:11,2017-01-01 07:05:45,1,1.08,1,N,41,24,2,6.5,0,0.5,0,0,0.3,7.3
2,2017-01-01 07:00:11,2017-01-01 07:04:23,1,1.17,1,N,48,186,1,5.5,0,0.5,1.26,0,0.3,7.56
1,2017-01-01 07:00:12,2017-01-01 07:05:00,1,1.60,1,N,224,79,2,6.5,0,0.5,0,0,0.3,7.3
2,2017-01-01 07:00:13,2017-01-01 07:18:35,1,8.90,1,N,132,35,2,26.5,0,0.5,0,0,0.3,27.3
2,2017-01-01 07:00:14,2017-01-01 07:20:54,2,6.12,1,N,48,232,1,21,0,0.5,4.36,0,0.3,26.16
2,2017-01-01 07:00:15,2017-01-01 07:37:15,1,15.59,1,N,158,18,2,46.5,0,0.5,0,0,0.3,47.3
1,2017-01-01 07:00:16,2017-01-01 07:08:55,1,4.10,1,N,170,179,2,13,0,0.5,0,0,0.3,13.8
1,2017-01-01 07:00:16,2017-01-01 07:04:03,1,.90,1,N,79,234,1,5,0,0.5,1.15,0,0.3,6.95
1,2017-01-01 07:00:18,2017-01-01 07:00:18,1,.00,1,N,231,264,2,22,0,0.5,0,0,0.3,22.8
2,2017-01-01 07:00:18,2017-01-01 07:00:31,1,.06,1,N,249,158,2,2.5,0,0.5,0,0,0.3,3.3
2,2017-01-01 07:00:19,2017-01-01 07:05:24,1,.98,1,N,163,143,2,6,0,0.5,0,0,0.3,6.8
2,2017-01-01 07:00:19,2017-01-01 07:07:30,4,3.31,1,N,129,70,1,11.5,0,0.5,0,0,0.3,12.3
2,2017-01-01 07:00:21,2017-01-01 07:22:20,5,13.50,1,N,261,115,2,37,0,0.5,0,16.62,0.3,54.42
2,2017-01-01 07:00:22,2017-01-01 07:13:35,1,7.39,1,N,262,223,1,21.5,0,0.5,0,5.54,0.3,27.84
1,2017-01-01 07:00:23,2017-01-01 07:13:48,1,3.10,1,N,79,261,2,13,0,0.5,0,0,0.3,13.8
2,2017-01-01 07:00:23,2017-01-01 07:06:36,1,1.68,1,N,161,141,1,7,0,0.5,1.56,0,0.3,9.36
1,2017-01-01 07:00:24,2017-01-01 07:25:57,1,14.70,1,N,48,252,2,41,0,0.5,0,5.54,0.3,47.34
2,2017-01-01 07:00:24,2017-01-01 07:05:49,2,1.31,1,N,7,7,1,6.5,0,0.5,1.46,0,0.3,8.76
2,2017-01-01 07:00:24,2017-01-01 07:07:33,1,1.47,1,N,137,186,1,7.5,0,0.5,2.49,0,0.3,10.79
2,2017-01-01 07:00:25,2017-01-01 07:02:45,1,1.10,1,N,233,137,1,5,0,0.5,1.16,0,0.3,6.96
2,2017-01-01 07:00:25,2017-01-01 07:35:35,2,17.93,2,N,132,143,1,52,0,0.5,10.56,0,0.3,63.36
2,2017-01-01 07:00:26,2017-01-01 07:05:13,1,1.02,1,N,90,107,2,6,0,0.5,0,0,0.3,6.8
2,2017-01-01 07:00:26,2017-01-01 07:27:05,1,6.93,1,N,48,17,2,24.5,0,0.5,0,0,0.3,25.3
2,2017-01-01 07:00:27,2017-01-01 07:14:09,1,4.51,1,N,164,12,1,15.5,0,0.5,1,0,0.3,17.3
1,2017-01-01 07:00:29,2017-01-01 07:27:15,1,17.00,3,N,164,265,1,64,0,0,5,21,0.3,90.3
2,2017-01-01 07:00:29,2017-01-01 07:04:39,1,.69,1,N,170,170,2,5,0,0.5,0,0,0.3,5.8
2,2017-01-01 07:00:29,2017-01-01 07:03:15,2,.84,1,N,234,234,1,4.5,0,0.5,1.06,0,0.3,6.36
2,2017-01-01 07:00:31,2017-01-01 07:13:23,2,4.86,1,N,164,226,2,16,0,0.5,0,0,0.3,16.8
1,2017-01-01 07:00:32,2017-01-01 07:01:25,1,.30,1,N,246,246,2,3,0,0.5,0,0,0.3,3.8
2,2017-01-01 07:00:33,2017-01-01 07:07:27,1,1.56,1,N,186,113,1,7.5,0,0.5,1.66,0,0.3,9.96
2,2017-01-01 07:00:33,2017-01-01 07:15:10,1,4.35,1,N,262,48,1,16,0,0.5,4.2,0,0.3,21
1,2017-01-01 07:00:34,2017-01-01 07:17:01,1,5.60,1,N,179,186,2,18.5,0,0.5,0,0,0.3,19.3
2,2017-01-01 07:00:34,2017-01-01 07:08:54,2,2.50,1,N,100,43,1,10,0,0.5,0,0,0.3,10.8
2,2017-01-01 07:00:36,2017-01-01 07:16:33,1,3.93,1,N,48,74,1,15,0,0.5,3.16,0,0.3,18.96
2,2017-01-01 07:00:36,2017-01-01 07:04:58,6,1.15,1,N,49,65,1,6,0,0.5,0,0,0.3,6.8
2,2017-01-01 07:00:37,2017-01-01 07:08:49,2,2.89,1,N,174,265,2,10.5,0,0.5,0,0,0.3,11.3
1,2017-01-01 07:00:38,2017-01-01 07:39:12,3,11.30,1,N,13,198,2,34,0,0.5,0,0,0.3,34.8
1,2017-01-01 07:00:40,2017-01-01 07:32:32,2,19.60,2,N,151,132,1,52,0,0.5,11.65,5.54,0.3,69.99
2,2017-01-01 07:00:40,2017-01-01 07:06:34,4,2.61,1,N,237,74,1,9,0,0.5,2.94,0,0.3,12.74
1,2017-01-01 07:00:41,2017-01-01 07:12:09,1,3.20,1,N,170,146,1,12,0,0.5,2.5,5.54,0.3,20.84
1,2017-01-01 07:00:41,2017-01-01 07:02:57,1,.80,1,N,263,75,1,4.5,0,0.5,1,0,0.3,6.3
1,2017-01-01 07:00:42,2017-01-01 07:46:32,1,19.50,2,N,264,264,2,52,0,0.5,0,0,0.3,52.8
1,2017-01-01 07:00:43,2017-01-01 07:04:36,1,.80,1,N,264,264,1,5.5,0,0.5,3,0,0.3,9.3
1,2017-01-01 07:00:44,2017-01-01 07:05:15,1,1.00,1,N,236,238,2,5.5,0,0.5,0,0,0.3,6.3
2,2017-01-01 07:00:44,2017-01-01 07:10:54,1,2.66,1,N,234,237,1,11,0,0.5,3.54,0,0.3,15.34
1,2017-01-01 07:00:46,2017-01-01 07:06:08,1,1.80,1,N,170,79,1,7,0,0.5,2.3,0,0.3,10.1
1,2017-01-01 07:00:48,2017-01-01 07:02:44,1,.80,1,N,249,90,2,4.5,0,0.5,0,0,0.3,5.3
2,2017-01-01 07:00:48,2017-01-01 07:12:06,1,2.74,1,N,17,37,1,11,0,0.5,2.36,0,0.3,14.16
2,2017-01-01 07:00:48,2017-01-01 07:05:30,3,1.02,1,N,43,41,2,6,0,0.5,0,0,0.3,6.8
2,2017-01-01 07:00:51,2017-01-01 07:21:53,5,10.92,1,N,90,138,2,31,0,0.5,0,5.54,0.3,37.34
2,2017-01-01 07:00:52,2017-01-01 07:20:12,5,12.78,1,N,132,70,2,35,0,0.5,0,0,0.3,35.8
1,2017-01-01 07:00:53,2017-01-01 07:13:35,1,4.90,1,N,148,236,2,15.5,0,0.5,0,0,0.3,16.3
2,2017-01-01 07:00:53,2017-01-01 07:24:46,1,8.22,1,N,232,232,2,26,0,0.5,0,0,0.3,26.8
2,2017-01-01 07:00:53,2017-01-01 07:11:16,1,3.21,1,N,249,237,1,11.5,0,0.5,2.46,0,0.3,14.76
1,2017-01-01 07:00:54,2017-01-01 07:09:27,1,2.70,1,N,107,140,1,10,0,0.5,1.5,0,0.3,12.3
1,2017-01-01 07:00:54,2017-01-01 07:05:16,4,.60,1,N,68,246,2,5,0,0.5,0,0,0.3,5.8
2,2017-01-01 07:00:57,2017-01-01 07:03:36,1,1.08,1,N,142,239,1,5,0,0.5,1,0,0.3,6.8
1,2017-01-01 07:00:58,2017-01-01 07:04:25,1,.80,1,N,90,90,1,4.5,0,0.5,1.05,0,0.3,6.35
2,2017-01-01 07:01:00,2017-01-01 07:16:52,1,5.59,1,N,79,74,2,17,0,0.5,0,0,0.3,17.8
2,2017-01-01 07:01:00,2017-01-01 07:14:08,3,5.11,1,N,79,75,2,16,0,0.5,0,0,0.3,16.8
1,2017-01-01 07:01:02,2017-01-01 07:04:15,1,.50,1,N,230,48,2,4.5,0,0.5,0,0,0.3,5.3
2,2017-01-01 07:01:03,2017-01-01 07:08:26,1,2.54,1,N,239,152,2,9,0,0.5,0,0,0.3,9.8
2,2017-01-01 07:01:07,2017-01-01 07:14:08,1,4.15,1,N,148,140,2,14,0,0.5,0,0,0.3,14.8
2,2017-01-01 07:01:09,2017-01-01 07:21:03,6,7.88,1,N,151,78,2,25,0,0.5,0,0,0.3,25.8
1,2017-01-01 07:01:10,2017-01-01 07:10:49,1,3.00,1,N,7,140,1,11.5,0,0.5,5,0,0.3,17.3
2,2017-01-01 07:01:11,2017-01-01 07:28:53,1,17.91,3,N,233,1,2,66,0,0,0,16.5,0.3,82.8
2,2017-01-01 07:01:12,2017-01-01 07:03:55,1,1.00,1,N,79,234,2,5,0,0.5,0,0,0.3,5.8
2,2017-01-01 07:01:12,2017-01-01 07:06:52,5,2.25,1,N,107,141,1,8,0,0.5,2.2,0,0.3,11
2,2017-01-01 07:01:14,2017-01-01 07:17:34,2,5.32,1,N,88,37,1,17.5,0,0.5,4.58,0,0.3,22.88
2,2017-01-01 07:01:15,2017-01-01 07:20:40,1,12.26,1,N,87,247,2,33.5,0,0.5,0,0,0.3,34.3
1,2017-01-01 07:01:16,2017-01-01 07:11:17,2,1.60,1,N,152,41,2,9,0,0.5,0,0,0.3,9.8
1,2017-01-01 07:01:16,2017-01-01 07:16:50,1,4.30,1,N,260,237,2,16,0,0.5,0,0,0.3,16.8
1,2017-01-01 07:01:17,2017-01-01 07:06:06,1,1.30,1,N,238,239,1,6.5,0,0.5,1.45,0,0.3,8.75
2,2017-01-01 07:01:18,2017-01-01 07:07:46,6,1.06,1,N,230,162,2,6.5,0,0.5,0,0,0.3,7.3
2,2017-01-01 07:01:18,2017-01-01 07:01:33,1,.00,5,N,163,163,1,0.1,0,0,5,0,0.3,5.4
1,2017-01-01 07:01:19,2017-01-01 07:17:57,4,9.90,1,N,229,138,1,27.5,0,0.5,6.77,5.54,0.3,40.61
2,2017-01-01 07:01:19,2017-01-01 07:22:23,1,12.58,1,N,138,87,1,35,0,0.5,7.16,0,0.3,42.96
1,2017-01-01 07:01:20,2017-01-01 07:08:15,1,1.60,1,N,234,137,2,7.5,0,0.5,0,0,0.3,8.3
2,2017-01-01 07:01:20,2017-01-01 07:02:55,2,.67,1,N,50,163,1,4,0,0.5,1,0,0.3,5.8
1,2017-01-01 07:01:21,2017-01-01 07:07:15,1,1.20,1,N,107,249,1,6.5,0,0.5,1.45,0,0.3,8.75
2,2017-01-01 07:01:22,2017-01-01 07:15:17,1,1.89,1,N,231,79,1,10.5,0,0.5,3.39,0,0.3,14.69
1,2017-01-01 07:01:24,2017-01-01 07:02:57,1,.60,1,N,162,237,2,4,0,0.5,0,0,0.3,4.8
2,2017-01-01 07:01:24,2017-01-01 07:02:18,6,.51,1,N,179,193,2,3.5,0,0.5,0,0,0.3,4.3
2,2017-01-01 07:01:24,2017-01-01 07:12:45,1,2.68,1,N,233,158,1,11.5,0,0.5,2.46,0,0.3,14.76
2,2017-01-01 07:01:24,2017-01-01 07:04:18,1,.64,1,N,90,68,1,4.5,0,0.5,1.32,0,0.3,6.62
1,2017-01-01 07:01:25,2017-01-01 07:08:05,1,2.70,1,N,79,161,1,9.5,0,0.5,1,0,0.3,11.3
2,2017-01-01 07:01:26,2017-01-01 07:16:04,2,2.25,1,N,255,17,2,11.5,0,0.5,0,0,0.3,12.3
1,2017-01-01 07:01:29,2017-01-01 07:11:45,2,2.60,1,N,50,233,1,10.5,0,0.5,2.25,0,0.3,13.55
2,2017-01-01 07:01:29,2017-01-01 07:28:02,2,19.72,3,N,161,1,1,70,0,0,18.06,20,0.3,108.36
2,2017-01-01 07:01:29,2017-01-01 07:03:54,1,.46,1,N,162,162,1,4,0,0.5,1.2,0,0.3,6
2,2017-01-01 07:01:30,2017-01-01 07:16:13,5,5.25,1,N,48,42,2,16,0,0.5,0,0,0.3,16.8
2,2017-01-01 07:01:31,2017-01-01 07:04:44,1,1.27,1,N,48,68,1,5.5,0,0.5,2,0,0.3,8.3
2,2017-01-01 07:01:33,2017-01-01 07:46:02,1,14.77,1,N,132,26,1,47.5,0,0.5,0,0,0.3,48.3
2,2017-01-01 07:01:33,2017-01-01 07:10:53,1,1.52,1,N,90,170,1,7,0,0.5,1.56,0,0.3,9.36
2,2017-01-01 07:01:33,2017-01-01 07:05:50,1,.87,1,N,79,114,1,5.5,0,0.5,1.26,0,0.3,7.56
1,2017-01-01 07:01:34,2017-01-01 07:16:23,1,3.70,1,N,255,189,1,14.5,0,0.5,2,0,0.3,17.3
1,2017-01-01 07:01:34,2017-01-01 07:05:11,1,.80,1,N,234,68,1,5.5,0,0.5,1,0,0.3,7.3
2,2017-01-01 07:01:35,2017-01-01 07:21:52,1,7.13,1,N,211,112,2,22.5,0,0.5,0,0,0.3,23.3
2,2017-01-01 07:01:35,2017-01-01 07:07:24,2,2.31,1,N,148,256,2,9,0,0.5,0,0,0.3,9.8
2,2017-01-01 07:01:36,2017-01-01 07:30:02,1,17.53,1,N,132,123,2,48,0,0.5,0,0,0.3,48.8
1,2017-01-01 07:01:39,2017-01-01 07:09:48,1,3.00,1,N,74,141,2,10.5,0,0.5,0,0,0.3,11.3
1,2017-01-01 07:01:39,2017-01-01 07:42:12,1,18.50,2,N,48,132,2,52,0,0.5,0,0,0.3,52.8
2,2017-01-01 07:01:41,2017-01-01 07:16:20,1,4.31,1,N,129,145,2,15.5,0,0.5,0,0,0.3,16.3
1,2017-01-01 07:01:44,2017-01-01 07:21:03,1,6.90,1,N,79,260,2,22.5,0,0.5,0,0,0.3,23.3
1,2017-01-01 07:01:45,2017-01-01 07:06:54,1,1.00,1,N,68,48,1,6,0,0.5,2,0,0.3,8.8
1,2017-01-01 07:01:46,2017-01-01 07:18:09,2,7.80,1,N,151,94,2,23.5,0,0.5,0,0,0.3,24.3
1,2017-01-01 07:01:47,2017-01-01 07:14:04,2,2.10,1,N,48,162,2,10.5,0,0.5,0,0,0.3,11.3
2,2017-01-01 07:01:47,2017-01-01 07:05:58,5,1.46,1,N,163,186,2,6,0,0.5,0,0,0.3,6.8
2,2017-01-01 07:01:51,2017-01-01 07:05:35,5,1.10,1,N,233,230,2,5.5,0,0.5,0,0,0.3,6.3
2,2017-01-01 07:01:53,2017-01-01 07:06:23,3,1.13,1,N,161,50,2,6,0,0.5,0,0,0.3,6.8
2,2017-01-01 07:01:55,2017-01-01 07:10:44,1,2.13,1,N,163,234,1,9,0,0.5,2.94,0,0.3,12.74
2,2017-01-01 07:01:55,2017-01-01 07:15:48,1,3.48,1,N,48,79,1,13,0,0.5,2.76,0,0.3,16.56
2,2017-01-01 07:01:56,2017-01-01 07:07:52,5,1.13,1,N,107,137,2,6.5,0,0.5,0,0,0.3,7.3
2,2017-01-01 07:01:58,2017-01-01 07:07:52,6,1.26,1,N,100,43,2,6.5,0,0.5,0,0,0.3,7.3
1,2017-01-01 07:02:00,2017-01-01 07:17:12,1,5.50,1,N,260,137,2,18.5,0,0.5,0,0,0.3,19.3
1,2017-01-01 07:02:00,2017-01-01 07:08:02,1,1.00,1,N,107,79,2,6.5,0,0.5,0,0,0.3,7.3
2,2017-01-01 07:02:00,2017-01-01 07:09:39,1,3.24,1,N,246,43,2,11,0,0.5,0,0,0.3,11.8
2,2017-01-01 07:02:02,2017-01-01 07:13:35,3,3.80,1,N,107,262,2,12.5,0,0.5,0,0,0.3,13.3
2,2017-01-01 07:02:02,2017-01-01 07:23:45,1,6.05,1,N,237,7,2,20.5,0,0.5,0,0,0.3,21.3
1,2017-01-01 07:02:06,2017-01-01 07:08:18,1,1.30,1,N,262,75,1,7,0,0.5,1.55,0,0.3,9.35
1,2017-01-01 07:02:06,2017-01-01 07:06:09,1,1.20,1,N,164,68,1,5.5,0,0.5,1.25,0,0.3,7.55
1,2017-01-01 07:02:06,2017-01-01 07:03:55,1,.30,1,N,161,162,2,3.5,0,0.5,0,0,0.3,4.3
